Image_Path,Person_Name,Person_Label,Label,x1,x2,y1,y2
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/027,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/080,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/041,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/036,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/070,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/105,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/071,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/112,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/035,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/026,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/065,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/062,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/084,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/114,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/101,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/034,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/058,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/060,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/068,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/075,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/033,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/106,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/049,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/023,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/020,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/013,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/099,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/050,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/096,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/097,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/113,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/052,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/073,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/008,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/066,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/108,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/104,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/002,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/067,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/022,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/043,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/054,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/111,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/115,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/081,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/047,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/117,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/011,mrjo0,32,0,174,353,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/004,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/102,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/087,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/072,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/107,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/021,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/015,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/059,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/014,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/039,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/040,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/090,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/064,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/063,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/031,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/092,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/017,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/103,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/003,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/083,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/019,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/024,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/069,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/093,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/089,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/037,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/005,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/098,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/100,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/110,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/046,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/045,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/010,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/088,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/116,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/077,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/028,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/038,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/074,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/079,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/032,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/030,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/sx14/085,mrjo0,32,0,174,353,134,313
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/135,mrjo0,32,0,161,311,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/057,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/086,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/121,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/061,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/048,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/053,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/147,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/145,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/051,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/137,mrjo0,32,0,161,311,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/095,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/018,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/044,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/016,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/007,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/009,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/012,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/029,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/025,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/078,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/001,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/056,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/006,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/120,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/109,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/042,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/127,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/150,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/158,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/082,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/055,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/076,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/146,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/091,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/094,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/027,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/080,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/148,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/041,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/036,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/070,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/105,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/071,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/112,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/130,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/035,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/151,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/026,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/065,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/062,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/084,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/114,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/101,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/034,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/058,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/060,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/068,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/075,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/156,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/033,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/106,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/049,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/138,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/023,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/020,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/013,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/099,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/050,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/096,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/097,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/113,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/052,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/073,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/008,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/066,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/108,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/139,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/104,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/157,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/002,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/129,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/124,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/123,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/067,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/022,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/043,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/133,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/054,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/111,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/115,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/081,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/047,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/131,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/117,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/011,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/004,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/102,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/087,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/140,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/072,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/149,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/107,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/155,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/021,mrjo0,32,0,154,333,114,293
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/015,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/059,mrjo0,32,0,178,327,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/141,mrjo0,32,0,161,311,128,277
/kaggle/input/vidtimit-audiovideo-dataset/mrjo0/mrjo0/video/si734/014,mrjo0,32,0,178,327,128,277
